date,price,bedrooms,grade,living_in_m2,real_bathrooms,quartile_zone
2/10/2015,1115000,3,8,420.85059,2,2
7/11/2014,205000,3,7,169.08346,1,1
6/9/2014,1225000,4,9,254.55422,2,4
11/6/2014,315000,1,6,65.0321,1,3
7/21/2014,327000,3,7,140.28353,1,1
11/17/2014,295000,4,8,168.15443,2,1
2/23/2015,458500,3,7,116.12875,1,3
8/4/2014,809950,4,9,340.02498,3,2
3/12/2015,565000,4,9,276.85094,2,2
7/8/2014,765000,4,10,279.63803,4,4
7/21/2014,229900,3,7,133.78032,1,1
4/13/2015,242000,3,7,157.00607,2,1
5/14/2014,372220,3,7,119.84487,1,3
6/17/2014,242000,3,7,118.91584,1,1
5/14/2014,740000,4,10,318.65729,2,2
3/31/2015,325000,2,7,99.40621,1,1
12/29/2014,500000,3,8,205.31563,2,2
5/22/2014,249950,2,7,87.32882,1,2
1/14/2015,757500,5,8,293.57348,2,3
8/11/2014,511000,5,10,312.246983,2,1
1/21/2015,541000,3,8,151.43189,1,3
6/26/2014,235000,5,7,232.2575,2,1
8/28/2014,514000,3,7,164.43831,2,4
3/16/2015,1218000,4,9,322.37341,3,3
6/18/2014,206000,2,7,169.08346,1,1
8/6/2014,361000,3,8,181.16085,2,1
10/21/2014,799500,4,8,256.41228,2,4
2/17/2015,464500,5,8,273.13482,1,2
7/29/2014,140000,3,7,101.26427,1,1
4/1/2015,305000,4,7,150.50286,2,2
12/6/2014,320000,2,6,105.90942,1,2
9/16/2014,735000,3,8,280.56706,2,3
11/12/2014,300000,2,6,102.1933,1,1
3/17/2015,324500,3,7,178.37376,1,1
7/14/2014,350000,3,8,122.817766,2,3
3/24/2015,284000,3,7,142.14159,1,1
1/8/2015,760000,4,7,278.709,3,3
3/2/2015,885000,4,8,307.50893,3,3
8/1/2014,495000,4,8,218.32205,2,3
6/25/2014,890000,4,8,236.90265,1,4
2/18/2015,1475000,3,9,363.25073,2,4
10/14/2014,313000,4,7,151.43189,1,3
9/8/2014,475000,3,7,157.00607,2,4
6/3/2014,427874,3,8,217.39302,3,2
8/14/2014,220000,3,7,135.63838,1,1
11/25/2014,725000,4,8,250.8381,1,4
10/21/2014,339995,4,7,202.52854,2,2
7/29/2014,799000,4,9,315.8702,2,4
8/21/2014,655000,3,7,182.08988,1,4
12/1/2014,560000,3,9,187.66406,2,4
3/6/2015,195000,3,6,132.85129,1,1
11/3/2014,480000,4,6,202.52854,2,4
4/30/2015,825000,3,9,276.85094,2,4
1/12/2015,800000,4,8,220.18011,3,3
2/25/2015,350000,3,8,170.01249,1,2
3/20/2015,325000,3,5,162.58025,2,2
3/3/2015,638250,4,9,228.54138,2,4
5/6/2015,546940,3,7,136.56741,1,1
12/1/2014,268000,3,7,127.27711,1,1
9/29/2014,619950,2,7,141.21256,1,3
2/27/2015,339000,5,7,159.79316,2,1
6/23/2014,360000,4,7,159.79316,1,2
9/17/2014,365000,2,7,133.78032,2,3
11/25/2014,775000,3,5,107.76748,2,4
12/17/2014,228900,4,7,145.85771,1,2
9/26/2014,450000,3,9,243.40586,2,1
8/18/2014,269000,3,7,122.63196,1,2
4/9/2015,505000,2,7,92.903,1,3
11/18/2014,360400,3,8,151.43189,2,3
11/13/2014,247000,3,7,117.98681,2,1
10/17/2014,175000,2,6,89.18688,1,2
4/5/2015,450000,4,7,176.5157,2,4
7/5/2014,825000,4,8,196.02533,2,4
6/19/2014,712000,3,9,297.2896,2,4
4/2/2015,525000,3,7,159.79316,2,2
5/20/2014,551000,3,9,262.91549,2,2
2/23/2015,325000,4,7,228.54138,2,1
5/4/2015,530000,4,9,273.13482,2,1
12/23/2014,539500,4,8,251.76713,3,2
3/2/2015,204000,2,7,101.26427,2,1
1/23/2015,250000,3,7,162.58025,2,1
5/23/2014,1325000,4,10,313.08311,3,3
9/15/2014,493000,3,7,159.79316,2,3
12/16/2014,625000,3,8,202.52854,2,3
5/6/2014,520000,3,8,228.54138,2,3
4/24/2015,336950,3,8,214.60593,1,1
3/27/2015,543000,2,7,99.40621,1,3
6/9/2014,550000,3,7,128.20614,1,3
6/9/2014,980000,4,8,253.62519,2,4
12/11/2014,700000,3,8,281.49609,3,2
2/20/2015,286000,2,7,93.83203,1,2
8/1/2014,569000,4,8,222.9672,1,2
8/23/2014,620000,3,8,155.14801,1,4
12/3/2014,550000,3,8,143.07062,2,3
9/16/2014,719000,5,7,288.92833,2,2
6/9/2014,480000,4,8,206.24466,1,2
5/1/2015,480000,3,8,271.27676,1,2
6/25/2014,305000,6,7,176.5157,2,2
6/26/2014,267000,3,7,101.26427,1,1
11/17/2014,417000,3,7,185.806,2,3
8/11/2014,971000,5,9,407.84417,3,2
7/1/2014,850000,4,9,404.12805,3,3
12/12/2014,439000,3,7,170.01249,2,2
9/11/2014,570000,4,9,251.76713,3,1
1/16/2015,356000,4,7,148.6448,2,2
8/7/2014,180000,3,6,93.83203,1,2
5/20/2014,329995,4,8,213.955609,2,1
11/6/2014,515000,2,7,152.36092,1,4
6/5/2014,725000,4,8,224.82526,2,4
7/23/2014,310000,3,7,184.87697,2,2
11/18/2014,157000,1,6,80.82561,1,1
9/16/2014,338995,3,7,122.63196,1,2
4/9/2015,240000,3,7,163.50928,1,2
4/27/2015,345000,2,7,95.69009,1,3
9/29/2014,850000,5,10,359.53461,3,4
3/5/2015,825050,4,9,265.70258,3,3
4/13/2015,950000,7,9,322.37341,3,4
9/16/2014,118125,2,6,73.39337,1,1
6/24/2014,380000,3,7,172.79958,2,1
8/8/2014,330000,5,7,241.5478,2,1
2/6/2015,470000,4,7,153.28995,1,3
3/6/2015,595000,3,7,206.24466,1,2
5/7/2015,349950,3,8,152.36092,2,2
9/18/2014,325000,3,8,206.24466,2,1
2/19/2015,89950,1,5,52.95471,1,2
8/7/2014,419950,4,8,209.96078,2,2
9/9/2014,158000,3,7,141.21256,2,1
3/9/2015,610000,4,8,196.02533,2,3
9/18/2014,365000,4,8,198.81242,2,1
9/17/2014,160000,2,7,154.21898,2,1
6/10/2014,359950,3,7,175.58667,1,2
8/25/2014,338000,4,8,220.18011,2,1
6/2/2014,465500,3,7,175.58667,1,2
4/9/2015,500000,2,7,86.39979,1,3
6/24/2014,367500,3,7,154.21898,1,4
3/18/2015,170000,3,6,73.39337,1,1
7/9/2014,550000,3,8,183.01891,2,2
8/29/2014,365000,3,7,130.99323,1,4
12/26/2014,255000,4,7,184.598261,2,1
1/20/2015,279000,4,7,202.52854,2,1
3/11/2015,626000,3,8,199.74145,2,3
12/10/2014,266000,4,8,172.79958,2,1
10/16/2014,567500,3,7,133.78032,1,3
12/1/2014,258900,3,7,130.0642,2,1
3/4/2015,818900,3,7,100.33524,1,3
12/4/2014,1075000,4,8,278.709,2,4
4/9/2015,465000,3,6,74.3224,1,3
2/17/2015,500000,3,7,165.36734,1,4
6/24/2014,395000,3,7,148.6448,2,2
10/9/2014,355000,3,8,183.94794,2,3
1/16/2015,463000,4,8,248.98004,2,3
10/3/2014,750000,4,9,264.77355,2,4
9/24/2014,115000,3,5,100.33524,1,1
2/25/2015,735000,3,7,174.65764,1,4
9/2/2014,392000,3,7,166.29637,2,2
12/22/2014,266000,3,8,143.99965,2,1
7/21/2014,375000,3,7,127.27711,1,2
11/3/2014,674750,4,10,240.61877,2,4
6/6/2014,455000,4,7,190.45115,1,1
7/15/2014,242000,4,7,208.10272,1,2
6/6/2014,879950,4,9,279.63803,2,4
5/6/2015,370000,3,8,199.74145,1,3
8/21/2014,688000,4,9,371.612,4,3
7/22/2014,699000,3,10,239.68974,2,3
3/12/2015,349000,3,9,236.90265,2,1
7/14/2014,670000,2,7,153.28995,1,4
8/28/2014,289000,3,7,117.05778,1,1
6/18/2014,900000,6,8,280.56706,3,4
6/19/2014,232500,3,6,122.63196,1,1
2/25/2015,195000,2,6,109.62554,2,2
8/22/2014,400000,3,8,194.16727,3,2
5/7/2014,339950,3,7,151.43189,2,1
7/22/2014,349000,4,7,211.81884,2,2
2/20/2015,819000,3,9,255.48325,2,2
7/1/2014,691500,4,7,241.5478,2,3
5/23/2014,585000,3,8,155.14801,2,3
6/4/2014,520000,3,8,143.07062,3,3
2/18/2015,295000,3,7,139.3545,2,4
4/20/2015,1065500,3,8,274.06385,2,3
10/14/2014,999950,4,9,307.50893,3,3
12/22/2014,221000,3,7,91.04494,1,1
10/20/2014,543500,4,8,236.90265,2,3
5/1/2015,405000,2,7,107.76748,3,3
12/17/2014,700500,3,9,237.83168,2,3
1/12/2015,287000,4,7,183.94794,2,1
5/15/2014,585000,5,7,185.806,1,3
5/6/2014,580000,4,10,331.570807,3,1
9/29/2014,425000,2,8,122.63196,2,3
3/11/2015,157000,3,5,100.33524,1,1
12/10/2014,835000,3,10,274.99288,2,4
11/18/2014,770000,3,8,173.72861,2,3
3/25/2015,494000,4,7,166.29637,2,2
7/24/2014,551000,3,6,87.32882,1,3
2/23/2015,559950,5,8,277.77997,2,3
3/10/2015,451000,4,6,117.05778,1,3
3/5/2015,543115,2,8,128.20614,1,4
4/21/2015,184500,3,6,118.91584,1,1
8/14/2014,335900,2,7,104.05136,1,2
8/7/2014,355000,2,8,127.27711,2,2
7/8/2014,235000,2,6,94.76106,1,2
1/7/2015,350000,5,8,276.85094,2,1
11/18/2014,252000,4,8,180.23182,1,1
11/24/2014,457000,3,7,108.69651,1,3
5/6/2015,560000,3,8,179.30279,1,4
4/9/2015,650000,3,8,137.49644,2,3
10/16/2014,375000,3,6,111.4836,1,3
10/28/2014,740000,3,9,274.99288,2,3
7/28/2014,583800,3,8,230.39944,2,4
9/24/2014,824000,4,10,339.09595,3,4
11/18/2014,268000,3,7,148.6448,1,1
4/25/2015,380000,4,7,222.9672,2,2
3/25/2015,585000,3,8,170.94152,1,4
5/6/2015,605000,3,7,209.96078,2,2
5/5/2014,670000,3,9,156.07704,2,4
2/4/2015,450000,3,8,144.92868,1,3
10/29/2014,450000,3,8,211.81884,2,2
3/6/2015,530000,4,10,254.55422,2,2
9/16/2014,425000,3,8,130.99323,3,3
2/9/2015,565000,4,7,201.59951,1,4
11/25/2014,1310000,5,9,339.09595,3,4
1/13/2015,515000,2,8,249.90907,2,1
6/4/2014,760000,4,10,313.08311,2,4
4/17/2015,430000,2,7,135.63838,1,2
8/18/2014,510000,4,6,98.47718,1,2
5/16/2014,785000,3,7,202.52854,2,3
10/24/2014,540000,4,9,264.77355,2,3
5/12/2014,635000,3,8,145.85771,2,3
9/25/2014,500000,2,6,140.28353,1,3
7/29/2014,740000,4,9,349.31528,3,4
3/6/2015,970000,4,11,369.75394,2,4
10/10/2014,239900,2,6,84.54173,1,2
6/17/2014,430000,3,8,160.72219,2,3
9/24/2014,665000,4,7,224.82526,2,3
7/17/2014,205000,3,7,119.84487,1,1
4/24/2015,172500,2,6,140.28353,2,3
4/29/2015,475000,3,7,124.49002,1,3
7/22/2014,447500,3,8,215.53496,2,2
1/5/2015,165000,3,6,90.11591,1,1
3/25/2015,847000,6,8,279.63803,2,3
6/2/2014,525000,4,9,270.34773,2,2
5/7/2014,248500,4,7,159.79316,1,1
11/4/2014,502000,3,7,173.72861,2,4
5/28/2014,740000,2,7,193.23824,1,3
9/25/2014,479950,3,9,169.08346,2,2
4/8/2015,590000,3,8,158.86413,2,3
7/29/2014,630000,4,9,248.05101,2,3
7/24/2014,375000,3,8,173.72861,1,3
11/18/2014,430000,3,7,168.15443,1,2
10/27/2014,299000,4,9,218.32205,2,1
1/9/2015,510000,4,7,295.43154,2,3
7/25/2014,360000,5,7,143.99965,1,2
5/7/2014,500000,2,7,93.83203,1,4
7/17/2014,1100000,4,8,296.36057,3,1
5/29/2014,405000,5,7,174.65764,1,2
3/19/2015,480000,2,8,125.41905,2,4
12/8/2014,408500,4,9,252.69616,2,1
8/20/2014,350000,2,6,74.3224,1,3
5/6/2015,533000,4,8,262.91549,2,2
10/15/2014,333000,4,8,255.48325,2,1
2/12/2015,147200,3,6,131.92226,1,1
11/6/2014,473600,4,7,165.36734,1,3
4/22/2015,550000,4,7,159.79316,2,4
12/2/2014,230000,6,8,198.81242,1,1
10/20/2014,527000,4,8,269.4187,2,3
12/16/2014,425000,3,8,156.07704,1,3
10/2/2014,449500,3,7,117.05778,2,3
7/8/2014,513000,3,8,168.15443,2,3
4/3/2015,489000,4,9,363.25073,2,2
6/2/2014,400000,3,8,138.889985,2,3
9/29/2014,649950,3,9,155.14801,2,3
5/14/2014,546000,3,7,185.806,1,3
6/17/2014,250000,3,7,107.76748,1,1
4/30/2015,350000,3,7,116.12875,1,3
6/27/2014,320000,4,8,238.76071,2,2
5/1/2015,562500,2,5,108.69651,1,3
6/27/2014,275500,2,6,66.89016,1,2
6/12/2014,520000,4,7,193.23824,1,3
12/3/2014,225000,3,7,161.65122,2,1
7/23/2014,850000,4,7,232.2575,1,4
5/4/2015,520000,4,7,250.8381,2,2
3/11/2015,450000,3,7,131.92226,2,4
11/24/2014,335000,3,7,138.42547,2,3
12/10/2014,469000,3,7,133.78032,2,3
9/25/2014,735000,3,8,149.57383,2,3
11/18/2014,299950,3,7,145.85771,2,2
10/2/2014,240000,4,7,170.01249,2,1
10/15/2014,180500,3,7,167.2254,2,1
9/26/2014,350000,3,7,109.62554,1,2
5/21/2014,330000,3,7,116.12875,1,4
6/2/2014,305000,2,7,105.90942,1,3
10/13/2014,755000,4,9,288.92833,2,4
2/24/2015,420000,3,7,193.23824,1,2
4/6/2015,641000,5,9,344.67013,2,2
6/4/2014,135000,1,6,73.39337,1,1
7/8/2014,412000,3,7,174.65764,1,2
1/16/2015,820000,4,7,224.82526,2,3
2/23/2015,430000,4,8,171.87055,3,3
7/11/2014,165000,2,6,59.45792,1,1
8/28/2014,317750,3,7,183.94794,2,1
3/5/2015,230000,3,7,159.79316,1,1
9/23/2014,395000,3,7,149.57383,2,4
10/22/2014,163500,3,7,87.32882,1,1
1/27/2015,1100000,4,9,267.56064,3,4
5/9/2014,280950,3,7,129.13517,1,1
12/29/2014,1425000,5,9,263.84452,3,4
4/22/2015,1050000,4,9,422.70865,4,4
9/16/2014,425000,2,7,90.11591,1,4
4/9/2015,329999,3,6,106.83845,1,2
3/24/2015,350900,4,9,235.97362,2,1
4/7/2015,510000,3,8,122.63196,3,3
8/20/2014,615000,3,7,176.5157,1,3
6/26/2014,435000,4,7,196.02533,2,3
10/30/2014,488500,3,7,169.08346,2,3
10/22/2014,730000,4,10,313.08311,3,2
10/24/2014,257000,3,7,167.2254,1,1
9/26/2014,279000,2,7,94.76106,1,1
4/28/2015,360000,4,7,245.26392,2,2
11/4/2014,456500,4,8,222.9672,2,3
10/20/2014,410000,4,7,206.24466,2,3
8/19/2014,399000,3,8,195.0963,2,2
2/13/2015,432000,5,7,191.38018,2,1
7/9/2014,759000,4,7,195.0963,1,3
5/23/2014,950000,5,10,315.8702,3,4
9/15/2014,624000,3,7,233.18653,2,3
1/20/2015,352500,2,8,91.04494,2,3
8/19/2014,260000,5,7,148.6448,1,1
11/18/2014,456700,3,7,261.98646,1,2
9/24/2014,263500,4,8,205.31563,1,1
6/2/2014,585083,5,8,270.34773,2,4
6/24/2014,530000,2,8,146.78674,1,2
3/27/2015,292000,3,7,160.72219,1,1
8/20/2014,532170,3,8,126.34808,2,3
9/9/2014,397500,3,7,120.7739,1,4
11/10/2014,440000,3,7,153.28995,2,2
6/13/2014,415500,4,7,162.58025,2,2
4/15/2015,260000,3,7,178.37376,2,1
5/2/2014,675000,5,8,261.98646,2,3
3/11/2015,197000,4,7,166.29637,2,1
7/18/2014,665000,3,8,150.50286,2,3
5/12/2015,390000,3,7,132.85129,1,2
7/22/2014,487000,3,7,164.43831,1,2
10/28/2014,445000,2,6,86.39979,1,3
2/24/2015,380000,5,5,156.07704,2,3
6/23/2014,329900,3,8,208.288526,2,1
5/23/2014,945000,4,7,263.84452,2,4
7/29/2014,419900,4,9,255.48325,2,2
5/5/2015,253000,3,7,138.42547,2,1
7/18/2014,485000,4,7,106.83845,1,4
6/9/2014,385000,3,7,114.27069,1,2
10/20/2014,562000,4,8,201.59951,2,4
7/31/2014,477590,3,8,209.96078,3,2
3/10/2015,415000,3,7,193.23824,2,2
3/11/2015,430000,4,7,144.92868,1,4
8/4/2014,385000,3,7,153.28995,2,3
12/22/2014,411800,4,7,203.45757,2,3
5/19/2014,480000,4,9,313.08311,3,2
8/15/2014,375000,2,7,107.76748,1,3
3/27/2015,248500,2,7,81.75464,1,2
7/28/2014,950000,3,8,199.74145,1,4
5/31/2014,289950,3,7,182.08988,2,2
10/13/2014,920000,4,10,353.96043,2,4
9/22/2014,565000,3,7,174.65764,2,4
6/9/2014,1350000,4,10,306.5799,3,4
4/14/2015,505000,4,7,137.49644,1,2
11/7/2014,248000,3,7,123.56099,1,1
1/8/2015,496500,3,8,209.96078,2,3
10/1/2014,570000,4,7,217.39302,1,3
1/16/2015,539900,3,8,120.7739,3,3
4/8/2015,487000,3,8,240.61877,2,2
10/28/2014,550000,3,10,194.16727,2,3
8/11/2014,925000,5,7,251.76713,3,3
7/15/2014,252000,2,6,87.32882,1,2
6/17/2014,765000,3,8,145.85771,2,3
3/6/2015,198500,2,6,97.54815,1,1
5/2/2014,440000,4,8,200.67048,2,4
6/5/2014,529999,3,8,158.86413,2,4
7/23/2014,424900,4,8,274.06385,2,2
9/4/2014,240000,3,7,121.70293,2,1
5/13/2014,225000,3,6,96.61912,1,1
6/27/2014,427000,3,9,225.940096,2,1
6/23/2014,286000,3,7,102.1933,2,1
3/30/2015,275000,3,6,130.0642,1,1
6/13/2014,863000,4,10,382.76036,2,4
3/16/2015,260000,3,7,120.7739,1,1
3/25/2015,1127500,6,10,359.53461,3,2
8/22/2014,1385000,3,11,272.20579,2,4
4/9/2015,899000,4,10,379.04424,2,4
3/19/2015,655000,2,9,135.63838,2,4
10/24/2014,936000,7,10,473.8053,3,4
4/9/2015,622950,4,8,281.49609,3,3
9/23/2014,315000,4,7,213.6769,2,1
3/3/2015,315000,3,7,204.3866,2,1
10/8/2014,475000,3,8,152.36092,1,3
10/22/2014,570000,4,9,317.72826,2,2
5/6/2015,265000,3,7,99.40621,1,1
8/13/2014,545000,3,9,176.5157,2,4
10/28/2014,299950,2,7,135.63838,1,1
5/29/2014,750500,5,8,201.59951,3,3
1/7/2015,575000,4,8,168.15443,2,3
5/19/2014,350000,3,8,152.36092,2,4
12/15/2014,715000,3,9,223.89623,2,4
11/21/2014,530000,3,7,195.0963,2,2
12/1/2014,799000,4,10,305.65087,3,1
5/20/2014,396675,2,6,160.72219,1,2
4/20/2015,267950,4,6,160.72219,1,1
7/1/2014,629800,3,8,222.03817,2,3
8/21/2014,490000,4,8,196.95436,2,4
7/15/2014,275000,3,7,120.7739,1,2
12/17/2014,630000,4,7,269.4187,2,2
5/13/2014,350000,3,7,186.73503,2,2
4/26/2015,425000,3,8,144.92868,1,2
7/30/2014,286000,2,7,108.69651,1,3
3/12/2015,280000,3,7,94.76106,2,2
5/2/2014,470000,5,8,205.31563,2,3
5/1/2015,465000,3,6,112.41263,1,2
11/6/2014,465000,4,7,201.59951,2,2
5/7/2014,794154,4,8,205.31563,2,4
10/23/2014,240000,3,6,115.19972,1,1
3/26/2015,279000,3,7,178.37376,2,1
9/12/2014,249000,2,7,101.26427,2,2
6/19/2014,680000,6,7,155.14801,2,4
1/9/2015,803000,2,7,133.78032,1,2
6/10/2014,680000,3,8,163.50928,1,3
6/2/2014,629000,3,7,163.50928,2,4
9/25/2014,570000,3,7,222.9672,3,3
8/21/2014,824000,4,9,215.53496,2,3
12/11/2014,525000,2,8,137.49644,1,3
5/19/2014,251200,4,7,121.70293,1,1
5/20/2014,467000,3,8,117.98681,2,3
9/22/2014,1057000,4,8,418.99253,2,3
11/25/2014,390000,3,7,177.44473,2,3
12/30/2014,160000,4,6,143.07062,1,1
2/18/2015,330000,4,6,102.1933,1,1
6/6/2014,539000,3,8,209.96078,2,4
7/25/2014,431200,5,7,126.34808,1,2
7/22/2014,440000,3,7,166.29637,2,2
5/19/2014,482500,3,7,134.70935,2,3
7/10/2014,657500,3,7,215.53496,2,4
10/28/2014,450000,2,7,124.49002,1,2
10/16/2014,850000,3,9,243.40586,3,3
5/5/2015,276200,2,8,127.27711,1,1
10/29/2014,290000,3,7,110.55457,2,1
7/11/2014,250000,2,6,95.69009,1,2
9/5/2014,303700,3,8,184.040843,2,1
3/15/2015,730000,4,9,322.37341,2,3
12/3/2014,240000,3,7,135.63838,2,1
6/9/2014,599950,4,10,346.52819,3,1
7/29/2014,560000,5,8,267.56064,2,4
3/17/2015,246000,4,6,196.95436,1,1
6/16/2014,492500,5,8,238.76071,2,2
9/5/2014,649000,3,8,168.15443,2,2
2/20/2015,430000,4,7,145.85771,1,4
7/23/2014,240000,3,7,117.05778,1,2
5/5/2015,200000,2,7,126.34808,1,1
8/20/2014,240000,3,7,124.49002,1,1
4/8/2015,485000,4,7,117.05778,1,3
6/9/2014,390000,4,8,250.8381,1,1
11/9/2014,607000,3,9,229.47041,2,3
1/8/2015,224000,3,7,163.50928,1,1
7/18/2014,715000,3,9,300.07669,3,3
6/24/2014,295000,2,6,60.38695,1,3
12/12/2014,1205000,5,11,410.63126,4,3
12/11/2014,670000,3,7,148.6448,1,4
6/24/2014,329950,2,6,83.6127,1,2
1/23/2015,480000,2,6,65.96113,1,4
2/25/2015,491000,3,7,116.12875,2,3
3/24/2015,807100,4,9,248.98004,2,4
10/21/2014,267500,3,7,193.23824,2,1
10/28/2014,1010000,4,8,273.13482,2,4
1/21/2015,270000,4,6,132.85129,1,2
3/27/2015,700000,3,8,185.806,1,4
7/23/2014,750000,2,8,244.33489,2,4
7/10/2014,880000,6,8,245.26392,2,2
5/20/2014,250000,4,7,182.08988,2,1
3/19/2015,355000,4,7,187.66406,1,1
3/9/2015,998160,2,9,279.63803,2,4
2/9/2015,340000,3,7,124.49002,1,2
12/30/2014,771000,4,9,224.82526,2,4
6/16/2014,220000,4,7,208.10272,2,1
8/18/2014,578000,3,7,139.3545,1,3
12/11/2014,449888,3,9,234.11556,2,1
8/8/2014,499950,5,9,295.43154,2,2
6/5/2014,425000,4,7,226.68332,2,1
2/25/2015,379950,4,8,242.662636,2,1
8/18/2014,305000,3,7,153.28995,1,2
8/14/2014,763776,4,9,255.48325,2,4
7/10/2014,195000,2,6,79.89658,1,1
9/16/2014,310000,4,7,95.69009,1,2
6/13/2014,697000,4,8,339.09595,2,4
3/10/2015,344000,3,6,106.83845,1,3
4/13/2015,385000,3,7,93.83203,2,4
11/6/2014,432000,3,8,178.37376,2,2
7/31/2014,319900,4,7,229.934925,2,1
3/3/2015,521000,3,8,159.79316,1,4
8/13/2014,385000,3,8,167.2254,1,1
5/22/2014,635700,4,9,301.00572,2,4
6/14/2014,530000,3,8,179.30279,2,2
5/1/2015,315000,2,6,71.53531,1,2
3/19/2015,435000,4,7,165.36734,2,3
5/12/2014,540000,4,8,235.97362,2,2
7/21/2014,315000,4,8,204.3866,2,1
7/17/2014,968000,5,8,269.4187,2,4
5/11/2015,575000,4,6,187.66406,1,2
3/18/2015,655000,4,9,325.1605,2,3
11/13/2014,760000,4,8,264.77355,2,4
1/12/2015,495000,3,8,167.2254,2,3
5/23/2014,580000,3,8,150.50286,2,3
10/7/2014,440000,3,7,218.32205,1,2
7/31/2014,370000,3,7,148.6448,2,3
3/26/2015,700000,3,8,288.92833,2,2
8/1/2014,549000,5,8,158.86413,2,4
4/2/2015,649000,3,9,142.14159,2,3
9/26/2014,214000,3,7,148.6448,2,1
7/28/2014,315000,3,8,148.6448,2,1
8/19/2014,410000,3,8,140.190627,2,2
8/11/2014,1325000,4,10,264.77355,3,4
9/2/2014,544500,5,7,157.00607,1,3
2/19/2015,900000,5,12,661.46936,6,4
5/9/2014,610000,3,8,230.39944,3,4
9/24/2014,353000,4,8,178.37376,2,1
1/23/2015,510000,3,7,171.87055,2,3
5/16/2014,408200,3,7,167.2254,2,1
1/12/2015,710000,4,9,266.63161,2,4
3/9/2015,470000,3,7,230.39944,2,3
10/14/2014,705000,4,8,191.38018,2,3
5/7/2014,618080,3,8,188.59309,2,3
5/16/2014,306500,3,8,191.38018,2,1
11/13/2014,260000,2,7,91.04494,1,2
12/2/2014,290000,2,7,83.6127,1,3
9/12/2014,235000,3,6,94.76106,1,1
3/3/2015,910000,3,10,230.39944,3,3
8/28/2014,475000,3,7,173.72861,1,2
5/21/2014,374000,3,6,185.806,1,4
1/14/2015,280000,3,7,161.65122,2,1
12/24/2014,700000,3,7,194.16727,3,3
1/7/2015,685000,4,9,291.065099,2,2
3/20/2015,410000,4,7,215.53496,1,2
3/9/2015,347500,3,7,109.62554,1,2
3/27/2015,716000,3,7,105.90942,1,4
9/23/2014,406550,5,7,222.9672,2,4
6/19/2014,380000,4,7,199.74145,2,2
11/10/2014,580500,3,8,215.53496,2,3
1/8/2015,349950,5,7,174.65764,2,2
3/30/2015,1436000,4,11,461.72791,3,4
9/12/2014,250000,2,6,62.24501,1,1
8/13/2014,376000,6,7,224.82526,2,1
8/26/2014,805000,4,9,293.57348,2,4
7/2/2014,475000,4,7,189.52212,2,2
8/1/2014,1350000,3,7,192.30921,2,4
12/12/2014,399888,4,7,220.18011,1,2
8/26/2014,289000,3,7,196.02533,2,1
10/1/2014,450000,3,7,223.89623,2,3
1/5/2015,593500,3,8,127.27711,1,4
8/19/2014,374950,3,8,196.95436,2,1
4/9/2015,277500,4,7,157.9351,2,1
10/29/2014,221000,4,7,143.07062,1,1
12/15/2014,356000,2,8,114.27069,2,3
1/21/2015,152000,3,6,99.40621,1,2
7/10/2014,569950,4,7,105.90942,1,3
1/29/2015,262000,4,7,192.30921,2,1
7/9/2014,507000,3,8,198.81242,1,1
5/27/2014,1149000,4,11,551.84382,3,3
7/1/2014,502000,3,8,148.6448,2,3
4/23/2015,795000,3,8,179.30279,1,4
5/11/2015,382880,3,7,150.50286,2,3
7/23/2014,610360,4,9,242.47683,2,2
5/5/2015,525000,4,8,285.21221,2,3
7/8/2014,810000,2,9,250.8381,2,4
4/29/2015,405000,3,6,115.19972,1,3
11/6/2014,355000,4,9,238.76071,2,1
5/29/2014,302000,2,6,83.6127,1,1
5/11/2015,379000,4,7,202.52854,1,2
6/4/2014,646000,4,8,232.2575,2,4
10/6/2014,297000,4,8,207.17369,2,1
5/29/2014,619000,4,8,213.6769,2,3
9/12/2014,1040000,5,11,443.14731,3,4
9/29/2014,550000,3,7,200.67048,2,4
3/27/2015,1100000,4,9,238.76071,2,4
8/13/2014,490000,3,7,220.18011,2,4
4/13/2015,625000,4,8,202.52854,1,4
10/16/2014,340000,3,7,198.81242,1,2
9/25/2014,930000,3,10,351.17334,2,3
6/16/2014,1095000,4,8,327.94759,4,4
8/25/2014,811000,2,9,233.18653,2,4
7/9/2014,379000,3,7,142.14159,2,4
5/28/2014,782000,4,9,363.25073,3,3
5/12/2014,110000,3,6,116.12875,1,2
7/23/2014,872000,4,9,350.24431,4,3
6/2/2014,274950,3,6,134.70935,1,1
3/24/2015,367500,3,7,130.0642,3,2
3/21/2015,670000,5,8,269.4187,2,4
11/12/2014,196700,2,7,101.26427,1,1
10/10/2014,359500,4,7,188.59309,1,3
12/12/2014,585000,4,8,225.75429,2,3
2/10/2015,535000,4,8,145.85771,1,3
2/3/2015,348000,2,7,117.98681,2,3
6/23/2014,494000,4,8,170.01249,2,3
11/24/2014,331000,3,7,100.33524,1,4
10/21/2014,798000,3,10,264.680647,2,4
10/20/2014,355000,3,7,111.4836,1,3
3/12/2015,317500,4,7,207.452399,2,1
10/15/2014,235000,2,6,117.98681,1,2
4/16/2015,339900,4,7,145.85771,1,1
6/13/2014,458000,3,7,187.66406,2,2
3/30/2015,347500,4,8,212.74787,2,1
8/9/2014,469950,3,8,163.50928,3,2
